Tiempo,Demanda,Solar_Gen,Eolica_Gen,Hora,Dia_Semana,Temperatura,Radiacion_Solar,Velocidad_Viento
2021-06-29 23:00:00,1905.62,0.0,97.15,23,1,26.74,0.0,6.95
2021-06-30 00:00:00,1567.57,0.0,188.47,0,2,25.44,0.0,8.67
2021-06-30 01:00:00,1105.38,0.0,289.69,1,2,26.51,0.0,10.0
2021-06-30 02:00:00,954.22,0.0,438.18,2,2,25.52,0.0,11.48
2021-06-30 03:00:00,849.29,0.0,183.42,3,2,25.8,0.0,8.59
2021-06-30 04:00:00,679.08,0.0,489.16,4,2,24.89,0.0,11.91
2021-06-30 05:00:00,916.79,0.0,272.72,5,2,24.57,0.0,9.8
2021-06-30 06:00:00,1240.48,0.0,500.0,6,2,27.36,0.0,12.1
2021-06-30 07:00:00,1699.11,221.71,281.74,7,2,26.95,277.13,9.91
2021-06-30 08:00:00,2040.74,432.83,214.47,8,2,26.26,541.04,9.05
2021-06-30 09:00:00,2230.7,537.73,200.09,9,2,27.35,672.16,8.84
2021-06-30 10:00:00,2093.73,673.94,97.91,10,2,29.37,842.42,6.97
2021-06-30 11:00:00,1977.33,751.71,199.8,11,2,28.13,939.63,8.84
2021-06-30 12:00:00,1800.52,769.83,26.58,12,2,28.54,962.29,4.51
2021-06-30 13:00:00,1721.67,767.34,48.54,13,2,29.27,959.18,5.52
2021-06-30 14:00:00,1532.78,601.47,91.98,14,2,29.88,751.83,6.82
2021-06-30 15:00:00,1431.01,578.57,19.57,15,2,30.56,723.21,4.07
2021-06-30 16:00:00,1500.11,374.75,96.3,16,2,31.36,468.43,6.93
2021-06-30 17:00:00,1786.68,176.91,29.23,17,2,31.98,221.13,4.66
2021-06-30 18:00:00,2078.12,34.95,37.43,18,2,32.09,43.69,5.06
2021-06-30 19:00:00,2315.24,0.0,58.02,19,2,30.52,0.0,5.85
2021-06-30 20:00:00,2632.91,0.0,43.18,20,2,28.06,0.0,5.3
2021-06-30 21:00:00,2798.42,0.0,102.04,21,2,29.9,0.0,7.07
2021-06-30 22:00:00,2499.47,0.0,69.56,22,2,27.0,0.0,6.22
2021-06-30 23:00:00,1944.31,0.0,128.54,23,2,26.71,0.0,7.63
2021-07-01 00:00:00,1593.06,0.0,441.73,0,3,26.11,0.0,11.51
2021-07-01 01:00:00,1154.92,0.0,290.48,1,3,25.36,0.0,10.01
2021-07-01 02:00:00,1052.13,0.0,190.05,2,3,25.75,0.0,8.69
2021-07-01 03:00:00,907.31,0.0,301.7,3,3,26.77,0.0,10.14
2021-07-01 04:00:00,713.99,0.0,496.58,4,3,25.05,0.0,11.97
2021-07-01 05:00:00,922.7,0.0,395.59,5,3,25.0,0.0,11.1
2021-07-01 06:00:00,1293.5,0.0,363.27,6,3,26.39,0.0,10.79
2021-07-01 07:00:00,1799.33,121.81,500.0,7,3,26.65,152.26,14.11
2021-07-01 08:00:00,2232.95,423.07,215.22,8,3,24.77,528.83,9.06
2021-07-01 09:00:00,2319.52,610.65,279.92,9,3,28.86,763.31,9.89
2021-07-01 10:00:00,2171.98,705.85,277.63,10,3,28.26,882.31,9.86
2021-07-01 11:00:00,2009.43,743.1,112.82,11,3,30.01,928.88,7.31
2021-07-01 12:00:00,1948.27,884.26,124.4,12,3,30.98,1105.33,7.55
2021-07-01 13:00:00,1728.46,777.28,30.72,13,3,30.45,971.6,4.73
2021-07-01 14:00:00,1646.88,685.12,81.5,14,3,31.45,856.4,6.56
2021-07-01 15:00:00,1512.23,519.19,31.37,15,3,30.6,648.99,4.77
2021-07-01 16:00:00,1582.39,455.98,59.84,16,3,28.79,569.98,5.91
2021-07-01 17:00:00,1898.31,237.6,42.47,17,3,29.93,297.0,5.28
2021-07-01 18:00:00,2248.71,27.27,69.79,18,3,31.48,34.09,6.22
2021-07-01 19:00:00,2508.75,0.0,95.49,19,3,30.13,0.0,6.91
2021-07-01 20:00:00,2779.88,0.0,95.71,20,3,29.31,0.0,6.92
2021-07-01 21:00:00,2905.63,0.0,91.81,21,3,27.77,0.0,6.82
2021-07-01 22:00:00,2649.5,0.0,94.43,22,3,28.01,0.0,6.88
2021-07-01 23:00:00,2096.71,0.0,189.4,23,3,26.51,0.0,8.68
2021-07-02 00:00:00,1568.95,0.0,278.66,0,4,28.24,0.0,9.88
2021-07-02 01:00:00,1145.2,0.0,202.07,1,4,26.74,0.0,8.87
2021-07-02 02:00:00,1025.47,0.0,384.01,2,4,24.87,0.0,10.99
2021-07-02 03:00:00,902.41,0.0,290.46,3,4,25.3,0.0,10.01
2021-07-02 04:00:00,756.48,0.0,447.97,4,4,24.0,0.0,11.57
2021-07-02 05:00:00,920.76,0.0,206.74,5,4,24.19,0.0,8.94
2021-07-02 06:00:00,1357.35,0.0,200.61,6,4,26.5,0.0,8.85
2021-07-02 07:00:00,1714.2,223.63,56.39,7,4,25.21,279.54,5.8
2021-07-02 08:00:00,2174.72,397.03,260.44,8,4,24.49,496.29,9.66
2021-07-02 09:00:00,2357.93,561.44,131.61,9,4,27.85,701.8,7.69
2021-07-02 10:00:00,2224.93,737.8,298.98,10,4,29.26,922.25,10.11
2021-07-02 11:00:00,2039.68,808.22,58.5,11,4,29.43,1010.28,5.87
2021-07-02 12:00:00,1939.61,779.44,89.41,12,4,29.0,974.3,6.76
2021-07-02 13:00:00,1788.14,757.74,23.91,13,4,29.76,947.17,4.36
2021-07-02 14:00:00,1570.28,708.29,100.58,14,4,30.19,885.37,7.03
2021-07-02 15:00:00,1440.77,563.01,106.36,15,4,29.8,703.77,7.16
2021-07-02 16:00:00,1633.28,379.29,22.3,16,4,31.63,474.11,4.26
2021-07-02 17:00:00,1952.57,214.64,9.95,17,4,32.03,268.3,3.25
2021-07-02 18:00:00,2260.98,0.0,30.65,18,4,30.5,0.0,4.73
2021-07-02 19:00:00,2553.79,0.0,59.47,19,4,29.78,0.0,5.9
2021-07-02 20:00:00,2771.93,0.0,53.28,20,4,29.72,0.0,5.69
2021-07-02 21:00:00,2853.33,0.0,68.84,21,4,27.67,0.0,6.2
2021-07-02 22:00:00,2693.07,0.0,239.54,22,4,29.69,0.0,9.39
2021-07-02 23:00:00,2083.61,0.0,253.96,23,4,27.32,0.0,9.57
2021-07-03 00:00:00,1573.02,0.0,191.56,0,5,24.14,0.0,8.72
2021-07-03 01:00:00,1154.39,0.0,134.59,1,5,25.83,0.0,7.75
2021-07-03 02:00:00,1058.28,0.0,491.45,2,5,26.0,0.0,11.93
2021-07-03 03:00:00,857.58,0.0,252.52,3,5,26.25,0.0,9.56
2021-07-03 04:00:00,742.18,0.0,500.0,4,5,26.2,0.0,12.04
2021-07-03 05:00:00,938.88,0.0,255.62,5,5,24.0,0.0,9.6
2021-07-03 06:00:00,1360.44,65.93,500.0,6,5,26.1,82.42,12.36
2021-07-03 07:00:00,1753.28,246.12,81.44,7,5,26.11,307.66,6.55
2021-07-03 08:00:00,2158.88,425.67,455.96,8,5,27.69,532.09,11.64
2021-07-03 09:00:00,2358.98,614.05,282.85,9,5,27.55,767.56,9.92
2021-07-03 10:00:00,2190.97,718.68,101.46,10,5,28.72,898.35,7.05
2021-07-03 11:00:00,2058.42,737.95,35.66,11,5,30.07,922.43,4.98
2021-07-03 12:00:00,1932.73,806.67,63.79,12,5,29.67,1008.34,6.04
2021-07-03 13:00:00,1801.63,742.58,61.49,13,5,30.26,928.23,5.97
2021-07-03 14:00:00,1626.32,710.41,0.0,14,5,30.32,888.02,2.51
2021-07-03 15:00:00,1453.07,560.67,9.9,15,5,29.85,700.84,3.25
2021-07-03 16:00:00,1639.53,386.88,10.73,16,5,31.36,483.61,3.33
2021-07-03 17:00:00,1919.47,241.59,49.07,17,5,32.39,301.99,5.54
2021-07-03 18:00:00,2196.03,0.0,58.43,18,5,31.63,0.0,5.87
2021-07-03 19:00:00,2535.31,0.0,95.45,19,5,29.62,0.0,6.91
2021-07-03 20:00:00,2873.23,0.0,95.1,20,5,30.41,0.0,6.9
2021-07-03 21:00:00,2944.74,0.0,189.49,21,5,27.31,0.0,8.68
2021-07-03 22:00:00,2716.41,0.0,116.81,22,5,28.32,0.0,7.39
2021-07-03 23:00:00,2052.5,0.0,231.85,23,5,27.31,0.0,9.29
2021-07-04 00:00:00,1651.86,0.0,388.71,0,6,25.79,0.0,11.03
2021-07-04 01:00:00,1145.94,0.0,299.65,1,6,24.91,0.0,10.12
2021-07-04 02:00:00,1057.06,0.0,282.76,2,6,26.98,0.0,9.92
2021-07-04 03:00:00,886.64,0.0,181.3,3,6,25.9,0.0,8.56
2021-07-04 04:00:00,726.57,0.0,359.24,4,6,24.66,0.0,10.75
2021-07-04 05:00:00,957.41,0.0,276.66,5,6,26.1,0.0,9.85
2021-07-04 06:00:00,1290.16,0.0,403.09,6,6,24.3,0.0,11.17
2021-07-04 07:00:00,1731.6,139.43,497.77,7,6,25.46,174.29,11.98
2021-07-04 08:00:00,2224.61,401.64,489.9,8,6,26.89,502.05,11.92
2021-07-04 09:00:00,2315.33,516.08,108.72,9,6,27.08,645.1,7.22
2021-07-04 10:00:00,2246.54,720.98,290.66,10,6,27.94,901.23,10.02
2021-07-04 11:00:00,2105.74,764.41,109.8,11,6,27.75,955.51,7.24
2021-07-04 12:00:00,1913.23,736.23,49.57,12,6,28.83,920.28,5.55
2021-07-04 13:00:00,1737.83,805.83,89.57,13,6,28.52,1007.29,6.76
2021-07-04 14:00:00,1651.17,641.34,116.25,14,6,29.59,801.68,7.38
2021-07-04 15:00:00,1474.55,480.53,11.86,15,6,32.0,600.66,3.45
2021-07-04 16:00:00,1602.55,355.25,9.8,16,6,31.6,444.07,3.24
2021-07-04 17:00:00,1855.67,213.42,23.06,17,6,30.72,266.78,4.3
2021-07-04 18:00:00,2149.45,37.37,124.82,18,6,30.82,46.71,7.56
2021-07-04 19:00:00,2467.29,0.0,21.35,19,6,28.26,0.0,4.19
2021-07-04 20:00:00,2760.94,0.0,113.68,20,6,28.16,0.0,7.32
2021-07-04 21:00:00,2938.86,0.0,119.39,21,6,28.98,0.0,7.44
2021-07-04 22:00:00,2617.1,0.0,111.74,22,6,28.14,0.0,7.28
2021-07-04 23:00:00,1997.19,0.0,276.35,23,6,27.91,0.0,9.85
2021-07-05 00:00:00,1594.35,0.0,500.0,0,0,28.05,0.0,12.08
2021-07-05 01:00:00,1158.31,0.0,288.01,1,0,24.0,0.0,9.98
2021-07-05 02:00:00,1027.58,0.0,402.74,2,0,25.21,0.0,11.17
2021-07-05 03:00:00,902.65,0.0,282.87,3,0,26.27,0.0,9.92
2021-07-05 04:00:00,730.35,0.0,146.18,4,0,25.39,0.0,7.96
2021-07-05 05:00:00,917.49,0.0,282.73,5,0,24.33,0.0,9.92
2021-07-05 06:00:00,1345.09,0.0,252.47,6,0,24.73,0.0,9.56
2021-07-05 07:00:00,1754.55,212.94,281.69,7,0,25.42,266.18,9.91
2021-07-05 08:00:00,2200.44,367.14,444.74,8,0,27.52,458.93,11.54
2021-07-05 09:00:00,2389.08,584.14,242.36,9,0,27.22,730.18,9.43
2021-07-05 10:00:00,2260.03,697.48,132.02,10,0,29.9,871.85,7.7
2021-07-05 11:00:00,2044.53,814.32,163.09,11,0,30.24,1017.9,8.26
2021-07-05 12:00:00,1919.26,733.89,73.18,12,0,31.09,917.37,6.32
2021-07-05 13:00:00,1807.77,731.92,48.96,13,0,29.58,914.9,5.53
2021-07-05 14:00:00,1632.37,736.44,21.34,14,0,30.57,920.56,4.19
2021-07-05 15:00:00,1494.97,536.25,12.02,15,0,30.53,670.32,3.46
2021-07-05 16:00:00,1626.85,323.1,39.43,16,0,31.84,403.87,5.15
2021-07-05 17:00:00,1963.19,204.41,229.1,17,0,30.01,255.51,9.25
2021-07-05 18:00:00,2185.35,13.23,29.47,18,0,30.91,16.54,4.67
2021-07-05 19:00:00,2526.93,0.0,13.43,19,0,30.37,0.0,3.59
2021-07-05 20:00:00,2745.02,0.0,86.34,20,0,31.65,0.0,6.68
2021-07-05 21:00:00,2912.68,0.0,179.03,21,0,28.87,0.0,8.52
2021-07-05 22:00:00,2687.29,0.0,148.54,22,0,26.2,0.0,8.01
2021-07-05 23:00:00,2007.26,0.0,239.7,23,0,26.2,0.0,9.39
2021-07-06 00:00:00,1629.87,0.0,184.54,0,1,27.68,0.0,8.61
2021-07-06 01:00:00,1201.68,0.0,156.61,1,1,26.25,0.0,8.15
2021-07-06 02:00:00,1005.0,0.0,386.78,2,1,26.18,0.0,11.02
2021-07-06 03:00:00,899.26,0.0,115.65,3,1,24.16,0.0,7.37
2021-07-06 04:00:00,726.08,0.0,262.35,4,1,25.71,0.0,9.68
2021-07-06 05:00:00,912.8,0.0,369.64,5,1,25.1,0.0,10.85
2021-07-06 06:00:00,1353.26,59.84,136.4,6,1,25.58,74.8,7.78
2021-07-06 07:00:00,1735.67,157.39,298.21,7,1,25.24,196.74,10.1
2021-07-06 08:00:00,2221.48,417.96,271.5,8,1,25.82,522.45,9.79
2021-07-06 09:00:00,2399.78,525.78,353.66,9,1,25.77,657.23,10.69
2021-07-06 10:00:00,2224.28,670.63,198.02,10,1,28.31,838.28,8.81
2021-07-06 11:00:00,2036.79,755.21,71.06,11,1,30.2,944.01,6.26
2021-07-06 12:00:00,1936.28,851.51,36.75,12,1,28.29,1064.39,5.03
2021-07-06 13:00:00,1753.16,774.15,22.28,13,1,29.96,967.69,4.25
2021-07-06 14:00:00,1619.09,674.76,34.19,14,1,30.27,843.44,4.91
2021-07-06 15:00:00,1451.78,579.26,55.59,15,1,31.23,724.08,5.77
2021-07-06 16:00:00,1601.62,450.16,32.91,16,1,30.17,562.69,4.85
2021-07-06 17:00:00,1925.54,203.46,32.22,17,1,28.74,254.32,4.81
2021-07-06 18:00:00,2186.21,2.11,27.88,18,1,30.82,2.64,4.58
2021-07-06 19:00:00,2512.76,0.0,54.22,19,1,29.93,0.0,5.72
2021-07-06 20:00:00,2807.6,0.0,46.63,20,1,28.91,0.0,5.44
2021-07-06 21:00:00,2986.63,0.0,116.29,21,1,29.41,0.0,7.38
2021-07-06 22:00:00,2606.33,0.0,39.92,22,1,26.72,0.0,5.17
2021-07-06 23:00:00,2085.38,0.0,220.57,23,1,25.35,0.0,9.13
2021-07-07 00:00:00,1571.37,0.0,69.28,0,2,25.73,0.0,6.21
2021-07-07 01:00:00,1162.19,0.0,494.85,1,2,26.56,0.0,11.96
2021-07-07 02:00:00,1041.57,0.0,391.05,2,2,24.91,0.0,11.06
2021-07-07 03:00:00,905.36,0.0,405.29,3,2,24.78,0.0,11.19
2021-07-07 04:00:00,741.01,0.0,500.0,4,2,24.14,0.0,12.69
2021-07-07 05:00:00,916.78,0.0,500.0,5,2,24.15,0.0,13.48
2021-07-07 06:00:00,1333.8,0.0,500.0,6,2,24.0,0.0,13.03
2021-07-07 07:00:00,1735.65,195.65,296.39,7,2,26.94,244.56,10.08
2021-07-07 08:00:00,2250.16,358.0,237.8,8,2,25.67,447.5,9.37
2021-07-07 09:00:00,2316.46,586.62,334.13,9,2,28.71,733.27,10.49
2021-07-07 10:00:00,2248.62,761.92,57.11,10,2,27.01,952.4,5.82
2021-07-07 11:00:00,2064.12,817.98,109.15,11,2,27.33,1022.48,7.23
2021-07-07 12:00:00,1901.69,818.14,32.96,12,2,30.92,1022.67,4.85
2021-07-07 13:00:00,1749.43,808.13,242.11,13,2,31.93,1010.16,9.42
2021-07-07 14:00:00,1639.82,668.32,10.95,14,2,27.25,835.4,3.36
2021-07-07 15:00:00,1447.31,547.33,61.63,15,2,30.19,684.16,5.97
2021-07-07 16:00:00,1579.83,360.99,57.6,16,2,30.91,451.24,5.84
2021-07-07 17:00:00,1960.38,255.58,7.87,17,2,31.77,319.47,3.01
2021-07-07 18:00:00,2224.39,0.0,22.21,18,2,29.87,0.0,4.25
2021-07-07 19:00:00,2447.63,0.0,16.69,19,2,29.78,0.0,3.86
2021-07-07 20:00:00,2779.98,0.0,197.46,20,2,28.9,0.0,8.8
2021-07-07 21:00:00,2889.67,0.0,103.61,21,2,30.3,0.0,7.1
2021-07-07 22:00:00,2643.34,0.0,94.44,22,2,27.04,0.0,6.89
2021-07-07 23:00:00,2043.77,0.0,220.13,23,2,27.51,0.0,9.13
2021-07-08 00:00:00,1611.6,0.0,259.31,0,3,27.51,0.0,9.64
2021-07-08 01:00:00,1157.5,0.0,335.29,1,3,24.0,0.0,10.5
2021-07-08 02:00:00,1038.93,0.0,138.41,2,3,26.47,0.0,7.82
2021-07-08 03:00:00,864.61,0.0,432.56,3,3,27.0,0.0,11.43
2021-07-08 04:00:00,717.29,0.0,490.19,4,3,24.64,0.0,11.92
2021-07-08 05:00:00,949.98,0.0,340.8,5,3,25.73,0.0,10.56
2021-07-08 06:00:00,1291.86,0.0,364.64,6,3,26.04,0.0,10.8
2021-07-08 07:00:00,1740.07,186.72,250.29,7,3,25.72,233.4,9.53
2021-07-08 08:00:00,2269.87,354.64,164.54,8,3,25.9,443.3,8.28
2021-07-08 09:00:00,2402.89,487.68,338.38,9,3,26.92,609.6,10.54
2021-07-08 10:00:00,2169.4,686.54,142.58,10,3,27.66,858.18,7.9
2021-07-08 11:00:00,2027.9,757.78,84.66,11,3,29.5,947.22,6.64
2021-07-08 12:00:00,1948.36,798.38,73.37,12,3,27.36,997.97,6.33
2021-07-08 13:00:00,1781.89,743.52,62.96,13,3,28.7,929.4,6.01
2021-07-08 14:00:00,1604.87,726.34,18.54,14,3,29.69,907.93,4.0
2021-07-08 15:00:00,1456.62,582.81,20.02,15,3,30.65,728.52,4.11
2021-07-08 16:00:00,1592.43,429.56,37.96,16,3,32.56,536.95,5.08
2021-07-08 17:00:00,1859.72,138.26,18.78,17,3,32.51,172.82,4.02
2021-07-08 18:00:00,2189.11,0.0,20.2,18,3,31.17,0.0,4.12
2021-07-08 19:00:00,2531.08,0.0,73.91,19,3,29.86,0.0,6.34
2021-07-08 20:00:00,2859.62,0.0,75.3,20,3,30.54,0.0,6.38
2021-07-08 21:00:00,2956.65,0.0,82.73,21,3,28.51,0.0,6.59
2021-07-08 22:00:00,2668.94,0.0,432.26,22,3,29.52,0.0,11.43
2021-07-08 23:00:00,2013.93,0.0,198.77,23,3,27.21,0.0,8.82
2021-07-09 00:00:00,1647.85,0.0,500.0,0,4,26.43,0.0,12.29
2021-07-09 01:00:00,1195.96,0.0,161.02,1,4,25.7,0.0,8.23
2021-07-09 02:00:00,1048.3,0.0,500.0,2,4,25.65,0.0,12.95
2021-07-09 03:00:00,893.04,0.0,346.95,3,4,26.11,0.0,10.62
2021-07-09 04:00:00,732.55,0.0,374.93,4,4,24.0,0.0,10.9
2021-07-09 05:00:00,959.1,0.0,500.0,5,4,26.05,0.0,13.86
2021-07-09 06:00:00,1289.9,44.94,395.31,6,4,25.12,56.17,11.1
2021-07-09 07:00:00,1713.75,250.54,486.09,7,4,26.51,313.17,11.89
2021-07-09 08:00:00,2144.12,365.58,123.69,8,4,27.87,456.98,7.53
2021-07-09 09:00:00,2299.58,551.74,158.62,9,4,25.63,689.68,8.18
2021-07-09 10:00:00,2251.98,691.49,211.62,10,4,27.05,864.36,9.01
2021-07-09 11:00:00,2110.67,775.99,134.5,11,4,29.49,969.99,7.75
2021-07-09 12:00:00,1856.17,808.55,182.54,12,4,30.86,1010.68,8.58
2021-07-09 13:00:00,1734.99,764.51,22.05,13,4,31.94,955.64,4.24
2021-07-09 14:00:00,1635.89,701.76,84.77,14,4,28.93,877.2,6.64
2021-07-09 15:00:00,1473.17,539.09,17.24,15,4,31.18,673.86,3.91
2021-07-09 16:00:00,1597.96,363.55,0.0,16,4,30.17,454.44,1.73
2021-07-09 17:00:00,1897.58,256.56,11.88,17,4,32.08,320.7,3.45
2021-07-09 18:00:00,2182.48,0.0,24.75,18,4,30.6,0.0,4.41
2021-07-09 19:00:00,2550.23,0.0,163.3,19,4,29.83,0.0,8.26
2021-07-09 20:00:00,2808.0,0.0,69.81,20,4,31.32,0.0,6.23
2021-07-09 21:00:00,2953.11,0.0,9.82,21,4,30.35,0.0,3.24
2021-07-09 22:00:00,2697.65,0.0,114.95,22,4,28.19,0.0,7.35
2021-07-09 23:00:00,2058.22,0.0,130.55,23,4,27.73,0.0,7.67
2021-07-10 00:00:00,1618.44,0.0,274.17,0,5,26.71,0.0,9.82
2021-07-10 01:00:00,1152.31,0.0,229.25,1,5,24.46,0.0,9.25
2021-07-10 02:00:00,1056.12,0.0,423.91,2,5,24.0,0.0,11.36
2021-07-10 03:00:00,859.14,0.0,500.0,3,5,25.91,0.0,12.23
2021-07-10 04:00:00,726.41,0.0,375.4,4,5,24.0,0.0,10.91
2021-07-10 05:00:00,963.95,0.0,351.18,5,5,25.78,0.0,10.67
2021-07-10 06:00:00,1356.65,0.0,500.0,6,5,25.22,0.0,12.54
2021-07-10 07:00:00,1730.15,198.32,274.21,7,5,28.17,247.9,9.82
2021-07-10 08:00:00,2150.29,329.14,263.46,8,5,26.87,411.43,9.69
2021-07-10 09:00:00,2363.93,543.76,456.26,9,5,27.36,679.7,11.64
2021-07-10 10:00:00,2189.59,683.66,75.86,10,5,28.26,854.57,6.4
2021-07-10 11:00:00,2020.03,730.55,185.85,11,5,29.09,913.19,8.63
2021-07-10 12:00:00,1890.41,835.65,97.94,12,5,30.09,1044.56,6.97
2021-07-10 13:00:00,1810.85,787.88,0.0,13,5,28.0,984.85,1.73
2021-07-10 14:00:00,1657.79,657.65,41.17,14,5,29.44,822.06,5.22
2021-07-10 15:00:00,1489.72,554.0,118.23,15,5,32.59,692.49,7.42
2021-07-10 16:00:00,1617.66,422.8,91.33,16,5,32.92,528.5,6.81
2021-07-10 17:00:00,1920.66,214.75,8.36,17,5,30.22,268.44,3.07
2021-07-10 18:00:00,2154.63,0.0,86.37,18,5,30.98,0.0,6.68
2021-07-10 19:00:00,2545.63,0.0,43.39,19,5,31.62,0.0,5.31
2021-07-10 20:00:00,2716.34,0.0,59.55,20,5,28.73,0.0,5.9
2021-07-10 21:00:00,2881.23,0.0,53.52,21,5,27.58,0.0,5.7
2021-07-10 22:00:00,2567.67,0.0,224.35,22,5,28.47,0.0,9.19
2021-07-10 23:00:00,2060.18,0.0,180.47,23,5,29.01,0.0,8.54
2021-07-11 00:00:00,1588.98,0.0,198.99,0,6,24.8,0.0,8.83
2021-07-11 01:00:00,1171.09,0.0,236.99,1,6,25.09,0.0,9.36
2021-07-11 02:00:00,1003.06,0.0,411.36,2,6,25.02,0.0,11.24
2021-07-11 03:00:00,873.84,0.0,274.96,3,6,25.37,0.0,9.83
2021-07-11 04:00:00,750.84,0.0,387.85,4,6,27.48,0.0,11.03
2021-07-11 05:00:00,962.59,0.0,201.66,5,6,25.46,0.0,8.87
2021-07-11 06:00:00,1301.03,0.0,244.11,6,6,25.48,0.0,9.45
2021-07-11 07:00:00,1780.18,175.63,288.75,7,6,25.96,219.54,9.99
2021-07-11 08:00:00,2172.45,357.69,235.15,8,6,27.0,447.12,9.33
2021-07-11 09:00:00,2392.61,613.83,148.63,9,6,26.44,767.28,8.01
2021-07-11 10:00:00,2261.3,721.87,138.53,10,6,28.11,902.34,7.82
2021-07-11 11:00:00,2011.04,757.99,78.07,11,6,28.97,947.48,6.46
2021-07-11 12:00:00,1882.15,824.66,115.04,12,6,29.07,1030.83,7.35
2021-07-11 13:00:00,1786.93,810.23,45.63,13,6,29.64,1012.79,5.4
2021-07-11 14:00:00,1633.19,738.27,74.26,14,6,32.84,922.83,6.35
2021-07-11 15:00:00,1495.06,601.82,64.73,15,6,30.7,752.28,6.07
2021-07-11 16:00:00,1647.57,432.67,59.57,16,6,30.07,540.84,5.9
2021-07-11 17:00:00,1895.35,201.73,0.0,17,6,30.25,252.16,2.83
2021-07-11 18:00:00,2168.37,48.91,62.6,18,6,30.74,61.14,6.0
2021-07-11 19:00:00,2449.29,0.0,71.22,19,6,29.81,0.0,6.27
2021-07-11 20:00:00,2834.55,0.0,10.75,20,6,28.88,0.0,3.34
2021-07-11 21:00:00,2934.86,0.0,126.35,21,6,28.24,0.0,7.59
2021-07-11 22:00:00,2698.16,0.0,195.09,22,6,28.69,0.0,8.77
2021-07-11 23:00:00,2063.96,0.0,329.89,23,6,25.26,0.0,10.45
2021-07-12 00:00:00,1615.0,0.0,296.59,0,0,26.47,0.0,10.08
2021-07-12 01:00:00,1204.07,0.0,405.65,1,0,25.74,0.0,11.19
2021-07-12 02:00:00,1048.87,0.0,500.0,2,0,25.6,0.0,12.02
2021-07-12 03:00:00,858.53,0.0,474.63,3,0,26.44,0.0,11.79
2021-07-12 04:00:00,751.71,0.0,500.0,4,0,24.0,0.0,13.01
2021-07-12 05:00:00,925.59,0.0,304.33,5,0,26.01,0.0,10.17
2021-07-12 06:00:00,1289.79,25.0,417.37,6,0,24.0,31.25,11.3
2021-07-12 07:00:00,1788.11,215.59,370.72,7,0,26.86,269.49,10.86
2021-07-12 08:00:00,2201.66,356.58,212.81,8,0,27.12,445.73,9.03
2021-07-12 09:00:00,2399.39,572.04,35.46,9,0,26.73,715.05,4.97
2021-07-12 10:00:00,2177.77,809.87,270.09,10,0,29.22,1012.33,9.77
2021-07-12 11:00:00,2095.98,771.67,211.08,11,0,28.95,964.59,9.0
2021-07-12 12:00:00,1859.31,784.88,36.41,12,0,29.29,981.1,5.01
2021-07-12 13:00:00,1739.76,777.8,105.69,13,0,31.74,972.25,7.15
2021-07-12 14:00:00,1641.0,702.18,58.36,14,0,29.48,877.72,5.86
2021-07-12 15:00:00,1510.08,536.46,58.3,15,0,32.54,670.57,5.86
2021-07-12 16:00:00,1619.16,297.84,9.61,16,0,31.75,372.3,3.21
2021-07-12 17:00:00,1924.54,202.07,26.34,17,0,31.58,252.59,4.5
2021-07-12 18:00:00,2199.12,20.47,20.06,18,0,29.17,25.59,4.11
2021-07-12 19:00:00,2425.47,0.0,64.23,19,0,27.85,0.0,6.05
2021-07-12 20:00:00,2802.14,0.0,127.81,20,0,30.24,0.0,7.62
2021-07-12 21:00:00,2907.62,0.0,228.68,21,0,30.4,0.0,9.25
2021-07-12 22:00:00,2669.27,0.0,183.71,22,0,28.64,0.0,8.59
2021-07-12 23:00:00,2103.37,0.0,289.2,23,0,28.5,0.0,10.0
2021-07-13 00:00:00,1644.31,0.0,291.12,0,1,26.09,0.0,10.02
2021-07-13 01:00:00,1160.83,0.0,265.68,1,1,24.0,0.0,9.72
2021-07-13 02:00:00,1025.68,0.0,265.05,2,1,25.85,0.0,9.71
2021-07-13 03:00:00,871.35,0.0,321.73,3,1,24.0,0.0,10.36
2021-07-13 04:00:00,731.64,0.0,428.55,4,1,24.0,0.0,11.4
2021-07-13 05:00:00,962.99,0.0,500.0,5,1,25.75,0.0,13.8
2021-07-13 06:00:00,1317.26,36.65,315.39,6,1,24.0,45.81,10.29
2021-07-13 07:00:00,1737.66,225.0,372.1,7,1,26.37,281.25,10.87
2021-07-13 08:00:00,2256.53,367.61,278.47,8,1,25.62,459.52,9.87
2021-07-13 09:00:00,2312.32,585.2,159.43,9,1,27.71,731.49,8.2
2021-07-13 10:00:00,2232.68,676.72,169.87,10,1,27.26,845.9,8.37
2021-07-13 11:00:00,2088.85,791.6,122.16,11,1,29.43,989.49,7.5
2021-07-13 12:00:00,1965.18,812.16,30.6,12,1,28.51,1015.19,4.73
2021-07-13 13:00:00,1768.88,773.48,76.78,13,1,28.0,966.85,6.43
2021-07-13 14:00:00,1571.81,685.13,69.31,14,1,31.15,856.42,6.21
2021-07-13 15:00:00,1467.19,574.39,29.76,15,1,29.79,717.99,4.69
2021-07-13 16:00:00,1629.53,419.38,10.02,16,1,32.2,524.22,3.26
2021-07-13 17:00:00,1938.02,259.54,101.35,17,1,30.59,324.42,7.05
2021-07-13 18:00:00,2187.13,0.0,43.67,18,1,31.27,0.0,5.32
